code,Side,Time,Preys_web,Preys_eating,Prey_remains,Preys_ID,silk_d,day,opisto_w,web_area,number_silk,Web_height,site_exp,check,colour,luxes,total_preys,t_luxes,colourSide,presence_decorations,b_luxes
B34.4,ventral,6.3,0,0,NA,NA,0,6,10.6,263.8937829,0,110,ventral,F,white,162,0,high,white_ventral,no,1
B9.5,ventral,6.3,0,0,NA,NA,0,6,10.9,157.0796327,0,133,dorsal,E,white,0.21,0,low,white_ventral,no,0
A38.4,ventral,6.3,0,0,NA,NA,0,6,10.6,339.2920066,0,230,ventral,E,yellow,0.37,0,low,yellow_ventral,no,0
A37.4,ventral,6.3,0,0,NA,NA,0,6,10.8,223.0530784,0,140,ventral,E,yellow,207,0,high,yellow_ventral,no,1
B8.5,ventral,6.3,0,0,NA,NA,3,6,9.7,205.4601595,3,100,ventral,E,white,0.88,0,low,white_ventral,yes,0
A1.5,dorsal,6.3,0,0,0,NA,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.38,0,low,yellow_dorsal,yes,0
A1.5,ventral,6.3,0,0,0,NA,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.64,0,low,yellow_ventral,yes,0
A2.6,dorsal,6.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.42,0,low,yellow_dorsal,yes,0
A2.6,ventral,6.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.17,0,low,yellow_ventral,yes,0
A3.6,dorsal,6.3,0,0,0,NA,0,6,11.3,327.6524058,0,120,ventral,E,yellow,0.17,0,low,yellow_dorsal,no,0
A3.6,ventral,6.3,0,0,0,NA,0,6,11.3,327.6524058,0,120,ventral,E,yellow,125,0,high,yellow_ventral,no,1
A30.6,dorsal,6.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.11,0,low,yellow_dorsal,yes,0
A30.6,ventral,6.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.5,0,low,yellow_ventral,yes,0
A31.4,dorsal,6.3,0,0,0,NA,0,6,11.5,395.8406744,0,150,ventral,F,yellow,0.38,0,low,yellow_dorsal,no,0
A31.4,ventral,6.3,0,0,0,NA,0,6,11.5,395.8406744,0,150,ventral,F,yellow,301,0,high,yellow_ventral,no,1
A4.5,dorsal,6.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,214,0,high,yellow_dorsal,no,1
A4.5,ventral,6.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,0.54,0,low,yellow_ventral,no,0
A40.4,dorsal,6.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,0.29,0,low,yellow_dorsal,no,0
A40.4,ventral,6.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,173,0,high,yellow_ventral,no,1
A41.4,dorsal,6.3,0,0,0,NA,2,6,11.3,207.3451151,2,100,ventral,F,yellow,0.64,0,low,yellow_dorsal,yes,0
A41.4,ventral,6.3,0,0,0,NA,2,6,11.3,207.3451151,2,100,ventral,F,yellow,1070,0,high,yellow_ventral,yes,1
A8,dorsal,6.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.86,0,low,white_dorsal,no,0
A8,ventral,6.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.14,0,low,white_ventral,no,0
B1.6,dorsal,6.3,0,0,0,NA,0,6,11.24,185.7466656,0,100,ventral,E,white,0.31,0,low,white_dorsal,no,0
B1.6,ventral,6.3,0,0,0,NA,0,6,11.24,185.7466656,0,100,ventral,E,white,0.59,0,low,white_ventral,no,0
B2.6,dorsal,6.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,0.21,0,low,white_dorsal,no,0
B2.6,ventral,6.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,109,0,high,white_ventral,no,1
B21.2.4,dorsal,6.3,0,0,0,NA,0,6,8.6,301.5928947,0,110,ventral,M,white,0.57,0,low,white_dorsal,no,0
B21.2.4,ventral,6.3,0,0,0,NA,0,6,8.6,301.5928947,0,110,ventral,M,white,0.64,0,low,white_ventral,no,0
B3.6,dorsal,6.3,0,0,0,NA,0,6,10.2,146.4767575,0,80,dorsal,E,white,403,0,high,white_dorsal,no,1
B3.6,ventral,6.3,0,0,0,NA,0,6,10.2,146.4767575,0,80,dorsal,E,white,0.52,0,low,white_ventral,no,0
B4.4,dorsal,6.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.45,0,low,white_dorsal,no,0
B4.4,ventral,6.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.21,0,low,white_ventral,no,0
B5.4,dorsal,6.3,0,0,0,NA,0,6,11.83,241.9026343,0,170,ventral,M,white,0.26,0,low,white_dorsal,no,0
B5.4,ventral,6.3,0,0,0,NA,0,6,11.83,241.9026343,0,170,ventral,M,white,0.51,0,low,white_ventral,no,0
B50,dorsal,6.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.43,0,low,white_dorsal,no,0
B50,ventral,6.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.16,0,low,white_ventral,no,0
N26,dorsal,6.3,0,0,0,NA,0,6,10.5,326.725636,0,210,dorsal,M,black,0.32,0,low,black_dorsal,no,0
N26,ventral,6.3,0,0,0,NA,0,6,10.5,326.725636,0,210,dorsal,M,black,0.14,0,low,black_ventral,no,0
B21.2.4,ventral,8.3,0,0,0,diptera,0,6,8.6,301.5928947,0,110,ventral,M,white,0.64,0,low,white_ventral,no,0
A13,ventral,8.3,1,0,1,homoptera,0,6,8.53,387.9866927,0,110,dorsal,M,yellow,0.18,1,low,yellow_ventral,no,0
A41.4,dorsal,8.3,1,0,NA,diptera,2,6,11.3,207.3451151,2,100,ventral,F,yellow,0.64,1,low,yellow_dorsal,yes,0
N19,dorsal,8.3,1,0,NA,NA,0,6,11.1,645.5972903,0,200,ventral,F,black,0.32,1,low,black_dorsal,no,0
A31.4,dorsal,8.3,1,0,NA,diptera,0,6,11.5,395.8406744,0,150,ventral,F,yellow,0.38,1,low,yellow_dorsal,no,0
B1.6,ventral,8.3,1,0,NA,hemiptera,0,6,11.24,185.7466656,0,100,ventral,E,white,0.59,1,low,white_ventral,no,0
A3.6,dorsal,8.3,1,0,NA,diptera,0,6,11.3,327.6524058,0,120,ventral,E,yellow,0.17,1,low,yellow_dorsal,no,0
B10.5,dorsal,8.3,3,0,NA,diptera,0,6,9.3,209.7641415,0,130,ventral,E,white,0.26,3,low,white_dorsal,no,0
B3.6,ventral,8.3,1,0,NA,diptera,0,6,10.2,146.4767575,0,80,dorsal,E,white,0.52,1,low,white_ventral,no,0
B21.2.4,dorsal,8.3,0,0,NA,NA,0,6,8.6,301.5928947,0,110,ventral,M,white,0.57,0,low,white_dorsal,no,0
A13,dorsal,8.3,0,0,NA,NA,0,6,8.53,387.9866927,0,110,dorsal,M,yellow,0.67,0,low,yellow_dorsal,no,0
A41.4,ventral,8.3,0,0,NA,NA,2,6,11.3,207.3451151,2,100,ventral,F,yellow,1070,0,high,yellow_ventral,yes,1
N19,ventral,8.3,0,0,NA,NA,0,6,11.1,645.5972903,0,200,ventral,F,black,0.54,0,low,black_ventral,no,0
A31.4,ventral,8.3,0,0,NA,NA,0,6,11.5,395.8406744,0,150,ventral,F,yellow,301,0,high,yellow_ventral,no,1
B1.6,dorsal,8.3,0,0,NA,NA,0,6,11.24,185.7466656,0,100,ventral,E,white,0.31,0,low,white_dorsal,no,0
A3.6,ventral,8.3,0,0,NA,NA,0,6,11.3,327.6524058,0,120,ventral,E,yellow,125,0,high,yellow_ventral,no,1
B10.5,ventral,8.3,0,0,NA,NA,0,6,9.3,209.7641415,0,130,ventral,E,white,115,0,high,white_ventral,no,1
B3.6,dorsal,8.3,0,0,NA,NA,0,6,10.2,146.4767575,0,80,dorsal,E,white,403,0,high,white_dorsal,no,1
A1.5,dorsal,8.3,0,0,0,NA,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.38,0,low,yellow_dorsal,yes,0
A1.5,ventral,8.3,0,0,0,NA,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.64,0,low,yellow_ventral,yes,0
A15,dorsal,8.3,0,0,0,NA,0,6,10,301.5928947,0,150,ventral,F,yellow,0.18,0,low,yellow_dorsal,no,0
A15,ventral,8.3,0,0,0,NA,0,6,10,301.5928947,0,150,ventral,F,yellow,246,0,high,yellow_ventral,no,1
A2.6,dorsal,8.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.42,0,low,yellow_dorsal,yes,0
A2.6,ventral,8.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.17,0,low,yellow_ventral,yes,0
A30.6,dorsal,8.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.11,0,low,yellow_dorsal,yes,0
A30.6,ventral,8.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.5,0,low,yellow_ventral,yes,0
A32.5,dorsal,8.3,0,0,0,NA,2,6,11.4,424.1150082,2,190,dorsal,F,yellow,140,0,high,yellow_dorsal,yes,1
A32.5,ventral,8.3,0,0,0,NA,2,6,11.4,424.1150082,2,190,dorsal,F,yellow,0.29,0,low,yellow_ventral,yes,0
A34.4,dorsal,8.3,0,0,0,NA,0,6,10.6,301.5928947,0,140,dorsal,F,yellow,0.6,0,low,yellow_dorsal,no,0
A34.4,ventral,8.3,0,0,0,NA,0,6,10.6,301.5928947,0,140,dorsal,F,yellow,0.57,0,low,yellow_ventral,no,0
A37.4,dorsal,8.3,0,0,0,NA,0,6,10.8,223.0530784,0,140,ventral,E,yellow,0.16,0,low,yellow_dorsal,no,0
A37.4,ventral,8.3,0,0,0,NA,0,6,10.8,223.0530784,0,140,ventral,E,yellow,207,0,high,yellow_ventral,no,1
A38.4,dorsal,8.3,0,0,0,NA,0,6,10.6,339.2920066,0,230,ventral,E,yellow,0.22,0,low,yellow_dorsal,no,0
A38.4,ventral,8.3,0,0,0,NA,0,6,10.6,339.2920066,0,230,ventral,E,yellow,0.37,0,low,yellow_ventral,no,0
A4.5,dorsal,8.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,214,0,high,yellow_dorsal,no,1
A4.5,ventral,8.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,0.54,0,low,yellow_ventral,no,0
A40.4,dorsal,8.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,0.29,0,low,yellow_dorsal,no,0
A40.4,ventral,8.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,173,0,high,yellow_ventral,no,1
A8,dorsal,8.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.86,0,low,white_dorsal,no,0
A8,ventral,8.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.14,0,low,white_ventral,no,0
B100,dorsal,8.3,0,0,0,NA,0,6,11.5,188.4955592,0,100,ventral,F,white,0.17,0,low,white_dorsal,no,0
B100,ventral,8.3,0,0,0,NA,0,6,11.5,188.4955592,0,100,ventral,F,white,247,0,high,white_ventral,no,1
B2.4,dorsal,8.3,0,0,0,NA,0,6,NA,215.1990968,0,160,dorsal,M,white,172,0,high,white_dorsal,no,1
B2.4,ventral,8.3,0,0,0,NA,0,6,NA,215.1990968,0,160,dorsal,M,white,0.13,0,low,white_ventral,no,0
B2.6,dorsal,8.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,0.21,0,low,white_dorsal,no,0
B2.6,ventral,8.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,109,0,high,white_ventral,no,1
B34.4,dorsal,8.3,0,0,0,NA,0,6,10.6,263.8937829,0,110,ventral,F,white,0.27,0,low,white_dorsal,no,0
B34.4,ventral,8.3,0,0,0,NA,0,6,10.6,263.8937829,0,110,ventral,F,white,162,0,high,white_ventral,no,1
B4.4,dorsal,8.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.45,0,low,white_dorsal,no,0
B4.4,ventral,8.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.21,0,low,white_ventral,no,0
B5.4,dorsal,8.3,0,0,0,NA,0,6,11.83,241.9026343,0,170,ventral,M,white,0.26,0,low,white_dorsal,no,0
B5.4,ventral,8.3,0,0,0,NA,0,6,11.83,241.9026343,0,170,ventral,M,white,0.51,0,low,white_ventral,no,0
B50,dorsal,8.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.43,0,low,white_dorsal,no,0
B50,ventral,8.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.16,0,low,white_ventral,no,0
B8.5,dorsal,8.3,0,0,0,NA,3,6,9.7,205.4601595,3,100,ventral,E,white,0.11,0,low,white_dorsal,yes,0
B8.5,ventral,8.3,0,0,0,NA,3,6,9.7,205.4601595,3,100,ventral,E,white,0.88,0,low,white_ventral,yes,0
B9.5,dorsal,8.3,0,0,0,NA,0,6,10.9,157.0796327,0,133,dorsal,E,white,0.83,0,low,white_dorsal,no,0
B9.5,ventral,8.3,0,0,0,NA,0,6,10.9,157.0796327,0,133,dorsal,E,white,0.21,0,low,white_ventral,no,0
N22,dorsal,8.3,0,0,0,NA,0,6,9.98,271.7477645,0,60,dorsal,M,black,0.85,0,low,black_dorsal,no,0
N22,ventral,8.3,0,0,0,NA,0,6,9.98,271.7477645,0,60,dorsal,M,black,0.15,0,low,black_ventral,no,0
N26,dorsal,8.3,0,0,0,NA,0,6,10.5,326.725636,0,210,dorsal,M,black,0.32,0,low,black_dorsal,no,0
N26,ventral,8.3,0,0,0,NA,0,6,10.5,326.725636,0,210,dorsal,M,black,0.14,0,low,black_ventral,no,0
B5.4,ventral,9.3,2,0,0,diptera,0,6,11.83,241.9026343,0,170,ventral,M,white,0.51,2,low,white_ventral,no,0
B100,dorsal,9.3,1,0,NA,diptera,0,6,11.5,188.4955592,0,100,ventral,F,white,0.17,1,low,white_dorsal,no,0
B5.4,dorsal,9.3,0,0,NA,NA,0,6,11.83,241.9026343,0,170,ventral,M,white,0.26,0,low,white_dorsal,no,0
B100,ventral,9.3,0,0,NA,NA,0,6,11.5,188.4955592,0,100,ventral,F,white,247,0,high,white_ventral,no,1
A1.5,dorsal,9.3,0,0,0,NA,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.38,0,low,yellow_dorsal,yes,0
A1.5,ventral,9.3,0,0,0,NA,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.64,0,low,yellow_ventral,yes,0
A13,dorsal,9.3,0,0,0,NA,0,6,8.53,387.9866927,0,110,dorsal,M,yellow,0.67,0,low,yellow_dorsal,no,0
A13,ventral,9.3,0,0,0,NA,0,6,8.53,387.9866927,0,110,dorsal,M,yellow,0.18,0,low,yellow_ventral,no,0
A15,dorsal,9.3,0,0,0,NA,0,6,10,301.5928947,0,150,ventral,F,yellow,0.18,0,low,yellow_dorsal,no,0
A15,ventral,9.3,0,0,0,NA,0,6,10,301.5928947,0,150,ventral,F,yellow,246,0,high,yellow_ventral,no,1
A2.6,dorsal,9.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.42,0,low,yellow_dorsal,yes,0
A2.6,ventral,9.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.17,0,low,yellow_ventral,yes,0
A3.6,dorsal,9.3,0,0,0,NA,0,6,11.3,327.6524058,0,120,ventral,E,yellow,0.17,0,low,yellow_dorsal,no,0
A3.6,ventral,9.3,0,0,0,NA,0,6,11.3,327.6524058,0,120,ventral,E,yellow,125,0,high,yellow_ventral,no,1
A30.6,dorsal,9.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.11,0,low,yellow_dorsal,yes,0
A30.6,ventral,9.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.5,0,low,yellow_ventral,yes,0
A31.4,dorsal,9.3,0,0,0,NA,0,6,11.5,395.8406744,0,150,ventral,F,yellow,0.38,0,low,yellow_dorsal,no,0
A31.4,ventral,9.3,0,0,0,NA,0,6,11.5,395.8406744,0,150,ventral,F,yellow,301,0,high,yellow_ventral,no,1
A32.5,dorsal,9.3,0,0,0,NA,2,6,11.4,424.1150082,2,190,dorsal,F,yellow,140,0,high,yellow_dorsal,yes,1
A32.5,ventral,9.3,0,0,0,NA,2,6,11.4,424.1150082,2,190,dorsal,F,yellow,0.29,0,low,yellow_ventral,yes,0
A34.4,dorsal,9.3,0,0,0,NA,0,6,10.6,301.5928947,0,140,dorsal,F,yellow,0.6,0,low,yellow_dorsal,no,0
A34.4,ventral,9.3,0,0,0,NA,0,6,10.6,301.5928947,0,140,dorsal,F,yellow,0.57,0,low,yellow_ventral,no,0
A37.4,dorsal,9.3,0,0,0,NA,0,6,10.8,223.0530784,0,140,ventral,E,yellow,0.16,0,low,yellow_dorsal,no,0
A37.4,ventral,9.3,0,0,0,NA,0,6,10.8,223.0530784,0,140,ventral,E,yellow,207,0,high,yellow_ventral,no,1
A38.4,dorsal,9.3,0,0,0,NA,0,6,10.6,339.2920066,0,230,ventral,E,yellow,0.22,0,low,yellow_dorsal,no,0
A38.4,ventral,9.3,0,0,0,NA,0,6,10.6,339.2920066,0,230,ventral,E,yellow,0.37,0,low,yellow_ventral,no,0
A4.5,dorsal,9.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,214,0,high,yellow_dorsal,no,1
A4.5,ventral,9.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,0.54,0,low,yellow_ventral,no,0
A40.4,dorsal,9.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,0.29,0,low,yellow_dorsal,no,0
A40.4,ventral,9.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,173,0,high,yellow_ventral,no,1
A41.4,dorsal,9.3,0,0,0,NA,2,6,11.3,207.3451151,2,100,ventral,F,yellow,0.64,0,low,yellow_dorsal,yes,0
A41.4,ventral,9.3,0,0,0,NA,2,6,11.3,207.3451151,2,100,ventral,F,yellow,1070,0,high,yellow_ventral,yes,1
A8,dorsal,9.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.86,0,low,white_dorsal,no,0
A8,ventral,9.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.14,0,low,white_ventral,no,0
B1.6,dorsal,9.3,0,0,0,NA,0,6,11.24,185.7466656,0,100,ventral,E,white,0.31,0,low,white_dorsal,no,0
B1.6,ventral,9.3,0,0,0,NA,0,6,11.24,185.7466656,0,100,ventral,E,white,0.59,0,low,white_ventral,no,0
B10.5,dorsal,9.3,0,0,0,NA,0,6,9.3,209.7641415,0,130,ventral,E,white,0.26,0,low,white_dorsal,no,0
B10.5,ventral,9.3,0,0,0,NA,0,6,9.3,209.7641415,0,130,ventral,E,white,115,0,high,white_ventral,no,1
B2.4,dorsal,9.3,0,0,0,NA,0,6,NA,215.1990968,0,160,dorsal,M,white,172,0,high,white_dorsal,no,1
B2.4,ventral,9.3,0,0,0,NA,0,6,NA,215.1990968,0,160,dorsal,M,white,0.13,0,low,white_ventral,no,0
B2.6,dorsal,9.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,0.21,0,low,white_dorsal,no,0
B2.6,ventral,9.3,0,0,0,NA,0,6,9.8,187.725869,0,70,ventral,E,white,109,0,high,white_ventral,no,1
B21.2.4,dorsal,9.3,0,0,0,NA,0,6,8.6,301.5928947,0,110,ventral,M,white,0.57,0,low,white_dorsal,no,0
B21.2.4,ventral,9.3,0,0,0,NA,0,6,8.6,301.5928947,0,110,ventral,M,white,0.64,0,low,white_ventral,no,0
B3.6,dorsal,9.3,0,0,0,NA,0,6,10.2,146.4767575,0,80,dorsal,E,white,403,0,high,white_dorsal,no,1
B3.6,ventral,9.3,0,0,0,NA,0,6,10.2,146.4767575,0,80,dorsal,E,white,0.52,0,low,white_ventral,no,0
B34.4,dorsal,9.3,0,0,0,NA,0,6,10.6,263.8937829,0,110,ventral,F,white,0.27,0,low,white_dorsal,no,0
B34.4,ventral,9.3,0,0,0,NA,0,6,10.6,263.8937829,0,110,ventral,F,white,162,0,high,white_ventral,no,1
B4.4,dorsal,9.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.45,0,low,white_dorsal,no,0
B4.4,ventral,9.3,0,0,0,NA,0,6,NA,376.9911184,0,60,dorsal,M,white,0.21,0,low,white_ventral,no,0
B50,dorsal,9.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.43,0,low,white_dorsal,no,0
B50,ventral,9.3,0,0,0,NA,0,6,9.6,241.9026343,0,120,dorsal,M,white,0.16,0,low,white_ventral,no,0
B8.5,dorsal,9.3,0,0,0,NA,3,6,9.7,205.4601595,3,100,ventral,E,white,0.11,0,low,white_dorsal,yes,0
B8.5,ventral,9.3,0,0,0,NA,3,6,9.7,205.4601595,3,100,ventral,E,white,0.88,0,low,white_ventral,yes,0
B9.5,dorsal,9.3,0,0,0,NA,0,6,10.9,157.0796327,0,133,dorsal,E,white,0.83,0,low,white_dorsal,no,0
B9.5,ventral,9.3,0,0,0,NA,0,6,10.9,157.0796327,0,133,dorsal,E,white,0.21,0,low,white_ventral,no,0
N19,dorsal,9.3,0,0,0,NA,0,6,11.1,645.5972903,0,200,ventral,F,black,0.32,0,low,black_dorsal,no,0
N19,ventral,9.3,0,0,0,NA,0,6,11.1,645.5972903,0,200,ventral,F,black,0.54,0,low,black_ventral,no,0
N22,dorsal,9.3,0,0,0,NA,0,6,9.98,271.7477645,0,60,dorsal,M,black,0.85,0,low,black_dorsal,no,0
N22,ventral,9.3,0,0,0,NA,0,6,9.98,271.7477645,0,60,dorsal,M,black,0.15,0,low,black_ventral,no,0
N26,dorsal,9.3,0,0,0,NA,0,6,10.5,326.725636,0,210,dorsal,M,black,0.32,0,low,black_dorsal,no,0
N26,ventral,9.3,0,0,0,NA,0,6,10.5,326.725636,0,210,dorsal,M,black,0.14,0,low,black_ventral,no,0
B21.2.4,dorsal,10.3,1,0,0,diptera,0,6,8.6,301.5928947,0,110,ventral,M,white,0.57,1,low,white_dorsal,no,0
N26,dorsal,10.3,1,1,0,hymenoptera,0,6,10.5,326.725636,0,210,dorsal,M,black,0.32,2,low,black_dorsal,no,0
A13,ventral,10.3,2,0,0,diptera,0,6,8.53,387.9866927,0,110,dorsal,M,yellow,0.18,2,low,yellow_ventral,no,0
A41.4,dorsal,10.3,1,0,NA,NA,2,6,11.3,207.3451151,2,100,ventral,F,yellow,0.64,1,low,yellow_dorsal,yes,0
A1.5,dorsal,10.3,2,0,NA,diptera,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.38,2,low,yellow_dorsal,yes,0
B21.2.4,ventral,10.3,0,0,NA,NA,0,6,8.6,301.5928947,0,110,ventral,M,white,0.64,0,low,white_ventral,no,0
N26,ventral,10.3,0,0,NA,NA,0,6,10.5,326.725636,0,210,dorsal,M,black,0.14,0,low,black_ventral,no,0
A13,dorsal,10.3,0,0,NA,NA,0,6,8.53,387.9866927,0,110,dorsal,M,yellow,0.67,0,low,yellow_dorsal,no,0
A41.4,ventral,10.3,0,0,NA,NA,2,6,11.3,207.3451151,2,100,ventral,F,yellow,1070,0,high,yellow_ventral,yes,1
A1.5,ventral,10.3,0,0,NA,NA,1,6,11.9,237.1902453,1,200,ventral,E,yellow,0.64,0,low,yellow_ventral,yes,0
A15,dorsal,10.3,0,0,0,NA,0,6,10,301.5928947,0,150,ventral,F,yellow,0.18,0,low,yellow_dorsal,no,0
A15,ventral,10.3,0,0,0,NA,0,6,10,301.5928947,0,150,ventral,F,yellow,246,0,high,yellow_ventral,no,1
A2.6,dorsal,10.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.42,0,low,yellow_dorsal,yes,0
A2.6,ventral,10.3,0,0,0,NA,3,6,10.7,430.3981935,3,120,dorsal,E,yellow,0.17,0,low,yellow_ventral,yes,0
A3.6,dorsal,10.3,0,0,0,NA,0,6,11.3,327.6524058,0,120,ventral,E,yellow,0.17,0,low,yellow_dorsal,no,0
A3.6,ventral,10.3,0,0,0,NA,0,6,11.3,327.6524058,0,120,ventral,E,yellow,125,0,high,yellow_ventral,no,1
A30.6,dorsal,10.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.11,0,low,yellow_dorsal,yes,0
A30.6,ventral,10.3,0,0,0,NA,2,6,8.5,274.8893572,2,120,ventral,F,yellow,0.5,0,low,yellow_ventral,yes,0
A31.4,dorsal,10.3,0,0,0,NA,0,6,11.5,395.8406744,0,150,ventral,F,yellow,0.38,0,low,yellow_dorsal,no,0
A31.4,ventral,10.3,0,0,0,NA,0,6,11.5,395.8406744,0,150,ventral,F,yellow,301,0,high,yellow_ventral,no,1
A32.5,dorsal,10.3,0,0,0,NA,2,6,11.4,424.1150082,2,190,dorsal,F,yellow,140,0,high,yellow_dorsal,yes,1
A32.5,ventral,10.3,0,0,0,NA,2,6,11.4,424.1150082,2,190,dorsal,F,yellow,0.29,0,low,yellow_ventral,yes,0
A34.4,dorsal,10.3,0,0,0,NA,0,6,10.6,301.5928947,0,140,dorsal,F,yellow,0.6,0,low,yellow_dorsal,no,0
A34.4,ventral,10.3,0,0,0,NA,0,6,10.6,301.5928947,0,140,dorsal,F,yellow,0.57,0,low,yellow_ventral,no,0
A37.4,dorsal,10.3,0,0,0,NA,0,6,10.8,223.0530784,0,140,ventral,E,yellow,0.16,0,low,yellow_dorsal,no,0
A37.4,ventral,10.3,0,0,0,NA,0,6,10.8,223.0530784,0,140,ventral,E,yellow,207,0,high,yellow_ventral,no,1
A38.4,dorsal,10.3,0,0,0,NA,0,6,10.6,339.2920066,0,230,ventral,E,yellow,0.22,0,low,yellow_dorsal,no,0
A38.4,ventral,10.3,0,0,0,NA,0,6,10.6,339.2920066,0,230,ventral,E,yellow,0.37,0,low,yellow_ventral,no,0
A4.5,dorsal,10.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,214,0,high,yellow_dorsal,no,1
A4.5,ventral,10.3,0,0,0,NA,0,6,9.5,309.8395755,0,220,dorsal,E,yellow,0.54,0,low,yellow_ventral,no,0
A40.4,dorsal,10.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,0.29,0,low,yellow_dorsal,no,0
A40.4,ventral,10.3,0,0,0,NA,0,6,10.8,534.0707511,0,210,ventral,E,yellow,173,0,high,yellow_ventral,no,1
A8,dorsal,10.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.86,0,low,white_dorsal,no,0
A8,ventral,10.3,0,0,0,NA,0,6,12.78,326.725636,0,120,dorsal,M,white,0.14,0,low,white_ventral,no,0
B1.6,dorsal,10.3,0,0,0,NA,0,6,11.24,185.7466656,0,100,ventral,E,white,0.31,0,low,white_dorsal,no,0
B1.6,ventral,10.3,0,0,0,NA,0,6,11.24,185.7466656,0,100,ventral,E,white,0.59,0,low,white_ventral,no,0
B10.5,dorsal,10.3,0,0,0,NA,0,6,9.3,209.7641415,0,130,ventral,E,white,0.26,0,low,white_dorsal,no,0
B10.5,ventral,10.3,0,0,0,NA,0,6,9.3,209.7641415,0,130,ventral,E,white,115,0,high,white_ventral,no,1
